Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20150526.Curly arrow conventions in organic chemistry.-z2yk8yxv08.en.txt,1,1369,55.97,47.37,50.74,44.49,1369.00,13.95,84.51,61.21,16.80,5.62,2.85,0.88,1.53,0.00,0.37,11.18,9.42,15.34,9.79,7.82,8.18,1.02,17.31,4.75,3.36,1.46,2.19,3.58,1.31,1.17,0.15,0.00,0.15,0.00,4.09,0.00,0.00,0.00,0.00,9.93,1.17,2.19,0.88,3.21,0.58,3.29,1.61,1.24,0.29,0.07,0.00,0.00,0.00,0.00,0.00,3.36,1.31,0.22,1.61,0.37,0.00,1.53,12.20,2.78,14.68,3.73,7.74,3.29,0.51,0.29,0.00,0.44,0.00,0.00,0.15,0.00,0.07,0.15,0.00,0.00,3.73,0.00,0.00,0.15,0.00,0.00,0.00,0.15,0.00,3.43,0.00,0.00
20130709.Synthesis of substituted benzene rings II _ Aromatic Compounds _ Organic chemistry _ Khan Academy.b9NZvAhvIwQ.en.txt,1,1453,47.13,88.57,10.13,35.38,1453.00,16.38,79.56,56.16,14.80,8.74,2.68,5.02,1.03,0.00,0.00,6.06,7.57,12.39,8.19,8.95,9.91,0.07,15.07,1.17,1.10,1.10,1.45,4.89,1.51,1.03,0.48,0.00,0.00,0.41,9.57,0.00,0.00,0.00,0.00,10.53,1.51,2.96,3.30,1.45,1.17,0.83,2.82,0.28,1.24,0.00,0.07,0.00,0.00,0.00,0.07,11.42,8.26,0.89,1.51,0.83,0.07,0.69,11.70,1.17,11.63,2.06,5.92,3.79,1.51,0.07,0.00,0.34,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,2.27,0.00,0.00,0.14,0.00,0.00,0.00,0.62,0.00,1.38,0.00,0.14
20121006.Halohydrin formation _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.FaOOx6IZxV8.en.txt,1,2407,52.17,53.32,68.73,16.81,2407.00,10.64,82.92,60.82,15.95,7.06,4.20,2.62,0.12,0.00,0.12,8.89,8.31,15.87,9.26,8.97,10.05,0.12,18.11,2.74,2.53,1.08,1.62,1.74,2.20,0.79,1.41,0.00,0.71,0.71,4.32,0.00,0.08,0.00,0.08,6.19,1.00,1.16,1.99,1.70,0.50,1.91,2.49,1.87,0.54,0.00,0.75,0.04,0.00,0.00,0.71,6.98,3.07,1.04,2.29,0.83,0.12,1.45,12.75,4.40,18.82,4.74,10.26,3.78,0.33,0.08,0.00,0.08,0.00,0.00,0.62,0.00,0.12,0.25,0.25,0.00,3.61,0.00,0.00,0.08,0.00,0.00,0.00,0.21,0.00,3.16,0.00,0.17
20150102.Electrolysis of molten sodium chloride _ Chemistry _ Khan Academy.Q9BtOLDr0vg.en.txt,1,1965,49.37,93.19,8.13,30.95,1965.00,9.16,79.13,49.52,13.89,8.40,0.31,7.07,0.97,0.00,0.05,5.50,5.60,12.01,8.65,7.43,8.60,0.20,16.79,1.27,1.22,1.42,13.79,2.49,0.92,0.61,0.31,0.20,0.00,0.05,8.70,0.00,0.05,0.00,0.00,10.08,2.09,2.80,3.41,1.88,0.61,1.32,0.36,0.20,0.10,0.05,0.10,0.05,0.05,0.00,0.00,10.48,7.28,1.02,0.87,1.42,0.10,0.66,13.59,0.66,12.32,0.81,6.97,4.73,0.71,0.00,0.10,0.00,0.00,0.00,0.25,0.00,0.05,0.05,0.15,0.00,4.02,0.00,0.31,0.10,0.00,0.00,0.00,0.25,0.00,3.36,0.00,0.00
20100721.Organic chemistry naming examples 2 _ Organic chemistry _ Khan Academy.CJRQ8gOjq4E.en.txt,1,1763,21.39,93.34,14.00,23.98,1763.00,9.36,83.44,56.66,18.49,9.19,1.13,4.65,2.78,0.00,0.62,9.30,5.90,9.47,11.80,8.05,8.28,0.79,18.94,1.76,1.30,1.19,10.10,4.59,0.68,0.28,0.40,0.17,0.00,0.11,12.20,0.00,0.23,0.00,0.28,8.22,1.08,1.36,2.50,2.27,0.51,2.67,1.82,0.57,1.08,0.00,0.06,0.06,0.00,0.00,0.00,8.74,6.69,0.57,1.19,0.28,0.00,1.19,15.83,1.30,12.14,1.08,7.26,2.89,0.85,0.00,0.00,0.06,0.00,0.68,0.17,0.00,0.00,0.00,0.17,0.00,4.71,0.00,0.00,0.17,0.11,0.00,0.00,0.51,0.00,3.80,0.00,0.11
20150523.Conformational analysis of ethane _ Organic chemistry _ Khan Academy.vOq6cwT-l2U.en.txt,1,1065,70.46,69.73,27.79,85.09,1065.00,19.25,77.09,53.33,12.39,6.01,1.88,2.72,1.22,0.00,0.19,6.38,8.83,13.71,8.17,7.89,7.42,0.09,14.27,4.98,4.32,0.47,3.10,2.72,4.69,4.04,0.66,0.28,0.00,0.38,5.82,0.00,0.00,0.00,0.00,7.79,1.31,0.47,1.78,3.00,0.85,2.63,1.50,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,7.61,2.91,1.31,2.35,1.22,0.00,0.75,12.30,2.16,13.43,2.54,8.64,2.63,0.19,0.19,0.19,0.38,0.00,0.00,0.28,0.00,0.09,0.00,0.19,0.00,3.85,0.00,0.00,0.19,0.00,0.00,0.00,0.19,0.00,3.29,0.00,0.19
20120804.Synthesis using alkynes _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.Rc1CezZgggM.en.txt,1,2310,21.24,53.64,43.95,55.13,2310.00,12.90,83.64,58.79,18.79,12.47,7.84,2.34,2.16,0.04,0.09,6.32,5.67,11.56,9.87,9.91,10.48,0.30,19.52,0.82,1.13,1.86,1.60,3.64,2.86,2.21,0.65,0.04,0.17,0.00,6.23,0.09,0.09,0.09,0.09,11.90,1.52,4.20,3.12,1.69,1.26,1.69,1.30,0.95,0.13,0.00,0.78,0.00,0.56,0.00,0.43,7.84,3.12,1.52,1.04,1.95,0.52,1.04,19.00,2.16,12.21,3.12,5.93,3.68,1.34,0.35,0.04,0.00,0.00,0.00,2.03,0.00,0.39,1.26,0.35,0.00,4.11,0.04,0.00,0.09,0.00,0.00,0.00,0.09,0.00,3.85,0.00,0.04
20140216.Decarboxylation _ Carboxylic acids and derivatives _ Organic chemistry _ Khan Academy.8G0RkfeKfBg.en.txt,1,1274,36.38,87.25,39.40,45.98,1274.00,11.46,79.98,60.75,14.44,7.30,0.55,6.67,0.08,0.00,0.00,7.14,8.63,12.48,8.32,11.22,12.64,0.31,16.17,1.26,0.63,0.86,2.20,1.73,1.41,1.26,0.16,0.00,0.00,0.16,7.06,0.00,0.00,0.00,0.00,5.49,0.63,1.81,1.18,0.86,0.39,1.57,2.75,1.26,0.24,0.00,0.00,0.00,0.00,0.00,0.00,8.79,6.75,0.94,0.94,0.24,0.00,1.81,11.46,4.16,17.82,4.63,8.24,4.87,0.55,0.24,0.00,0.08,0.00,0.00,1.18,0.00,0.39,0.71,0.08,0.00,3.69,0.00,0.00,0.16,0.00,0.00,0.00,0.08,0.00,3.45,0.00,0.00
20130702.Meta directors II _ Aromatic Compounds _ Organic chemistry _ Khan Academy.XUT7zEffaTY.en.txt,1,1291,56.48,88.49,14.75,54.95,1291.00,17.51,78.93,55.00,15.10,5.96,0.46,3.87,1.39,0.00,0.23,9.14,8.52,12.39,7.67,7.82,8.44,0.54,13.71,3.87,1.86,1.24,2.40,3.95,2.01,1.78,0.23,0.00,0.08,0.15,8.75,0.00,0.00,0.00,0.00,8.52,2.79,2.79,1.63,1.08,1.08,1.01,4.42,1.47,2.48,0.00,0.00,0.00,0.00,0.00,0.00,8.75,5.27,1.01,1.08,1.47,0.08,0.62,11.46,0.93,12.08,2.01,7.28,2.94,0.77,0.15,0.00,0.00,0.00,0.00,0.54,0.00,0.15,0.39,0.00,0.00,2.56,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.15
20120818.Physical properties of alcohols and preparation of alkoxides _ Organic chemistry _ Khan Academy.t6qlbcdn_6k.en.txt,1,1937,53.81,75.39,16.38,48.78,1937.00,20.29,77.90,54.16,13.32,5.27,0.62,3.87,0.46,0.00,0.31,7.90,8.11,13.11,7.90,9.09,9.65,0.88,15.18,2.94,2.27,1.24,3.10,2.17,2.68,1.96,0.72,0.15,0.00,0.46,6.40,0.00,0.00,0.00,0.00,7.33,0.83,2.74,1.08,1.60,0.72,2.32,1.03,0.72,0.10,0.05,2.68,0.00,1.19,0.00,1.70,8.47,4.96,0.36,1.91,1.14,0.15,0.98,12.80,2.17,12.44,2.37,8.26,1.81,0.41,1.03,0.36,0.31,0.00,0.00,0.41,0.05,0.10,0.15,0.10,0.00,3.82,0.00,0.00,0.10,0.00,0.00,0.00,0.15,0.00,3.51,0.00,0.05
20120609.Alkene nomenclature _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.g1ZZIee9zk0.en.txt,1,1891,35.99,78.16,35.19,44.14,1891.00,8.14,81.60,56.37,17.40,9.36,3.81,3.91,1.48,0.00,0.16,8.04,7.09,11.37,8.94,7.99,9.89,0.21,19.30,2.17,2.49,1.00,7.56,3.33,1.64,1.32,0.32,0.05,0.00,0.16,8.25,0.00,0.05,0.00,0.05,8.36,1.00,2.01,2.43,2.06,0.95,1.85,2.43,1.11,0.85,0.00,0.05,0.00,0.00,0.00,0.05,6.82,4.44,1.11,1.00,0.42,0.11,1.64,15.12,2.33,14.49,2.86,7.30,4.34,0.79,0.00,0.00,0.00,0.00,0.26,0.90,0.00,0.21,0.32,0.37,0.00,4.07,0.00,0.00,0.11,0.21,0.00,0.00,0.32,0.00,3.17,0.00,0.26
20150208.Boiling points of organic compounds _ Structure and bonding _ Organic chemistry _ Khan Academy.pILGRZ0nT4o.en.txt,1,1713,53.82,71.44,20.76,61.19,1713.00,24.46,75.36,48.63,11.79,5.66,0.99,3.33,1.17,0.00,0.18,6.13,5.84,12.32,7.12,8.81,9.40,0.64,12.49,5.49,4.32,0.76,7.36,2.57,2.57,2.22,0.35,0.23,0.00,0.06,5.66,0.00,0.00,0.00,0.00,9.75,2.28,2.80,1.17,1.52,0.70,2.86,0.64,0.58,0.06,0.00,1.52,0.00,0.06,0.00,0.00,8.64,3.68,0.47,3.79,0.93,0.00,1.17,10.33,0.35,11.15,0.82,8.46,1.81,0.29,0.06,0.41,0.12,0.00,0.00,0.41,0.00,0.00,0.35,0.06,0.00,3.50,0.00,0.00,0.12,0.00,0.00,0.00,0.23,0.00,3.15,0.00,0.00
20100825.Introduction to reaction mechanisms _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.Z_GWBW_GVGA.en.txt,1,2181,22.96,71.82,19.61,37.11,2181.00,14.17,80.79,60.11,17.61,5.27,0.60,2.38,1.28,0.55,0.46,12.33,7.24,10.96,11.74,10.41,8.80,0.96,17.61,2.84,1.79,2.02,5.32,2.75,2.20,1.42,0.78,0.14,0.05,0.37,6.51,0.05,0.46,0.00,1.05,8.85,0.96,1.33,1.19,2.57,1.38,2.80,1.19,0.87,0.23,0.00,0.18,0.00,0.05,0.00,0.14,6.24,2.80,1.10,0.96,1.60,0.18,1.47,14.44,3.35,13.25,1.56,7.06,4.68,0.23,0.18,0.00,0.09,0.00,0.00,0.55,0.05,0.00,0.00,0.32,0.09,4.59,0.00,0.00,0.09,0.00,0.00,0.00,0.28,0.00,4.22,0.00,0.00
20100825.Markovnikov's rule and carbocations _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.X-VCk3WrGlM.en.txt,1,1704,28.15,71.35,16.68,41.70,1704.00,13.09,82.39,60.45,18.66,5.87,1.06,1.88,1.94,0.82,0.18,12.79,7.98,10.80,10.68,9.39,8.33,0.76,16.78,4.52,3.46,1.70,3.93,4.46,1.70,1.29,0.41,0.00,0.00,0.35,6.92,0.00,0.70,0.00,1.47,10.74,1.88,1.64,1.23,3.05,1.06,3.29,1.29,1.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,6.10,2.64,0.70,2.23,0.59,0.00,3.64,12.38,2.23,11.03,1.35,5.63,4.11,0.41,0.35,0.06,0.23,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.00,3.70,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,3.40,0.00,0.06
20090902.Vapor pressure _ States of matter and intermolecular forces _ Chemistry _ Khan Academy.hA5jddDYcyg.en.txt,1,3308,42.46,72.01,37.04,14.15,3308.00,17.29,84.37,59.04,15.39,6.86,1.03,1.18,3.54,0.15,0.97,8.52,8.16,12.42,10.82,7.59,9.79,0.60,17.68,4.44,3.36,1.21,0.97,4.26,5.14,2.15,2.99,2.24,0.00,0.63,7.22,0.00,0.39,0.00,0.54,12.64,1.39,1.33,2.54,5.32,1.06,4.47,1.51,1.03,0.36,0.09,0.91,0.00,0.00,0.00,0.51,4.93,1.18,0.48,2.39,0.42,0.70,1.51,13.88,2.21,14.81,2.87,9.13,3.08,0.27,0.09,0.12,0.00,0.00,0.00,0.33,0.00,0.00,0.06,0.18,0.03,3.66,0.00,0.00,0.06,0.00,0.00,0.00,0.09,0.00,3.51,0.00,0.00
"20140612.Writing nuclear equations for alpha, beta, and gamma decay _ Chemistry _ Khan Academy.mzLOT6uOfO4.en.txt",1,1375,44.65,78.18,30.21,48.73,1375.00,16.51,77.24,55.49,12.58,7.56,1.75,5.09,0.73,0.00,0.00,5.02,9.31,11.78,7.85,10.69,11.56,1.24,16.80,2.55,0.87,1.02,6.33,2.04,3.56,2.40,1.16,0.00,0.00,0.15,6.62,0.00,0.00,0.00,0.00,8.36,1.16,1.82,1.60,0.95,2.11,1.67,1.09,1.02,0.07,0.00,0.29,0.00,0.29,0.00,0.00,8.36,5.24,0.95,0.73,1.53,0.15,2.18,12.29,1.60,14.91,2.11,9.82,2.98,0.87,0.36,0.00,0.00,0.00,0.00,0.87,0.00,0.07,0.58,0.22,0.00,4.29,0.00,0.00,0.15,0.07,0.00,0.00,0.58,0.00,3.42,0.00,0.07
"20150623.More R,S practice _ Stereochemistry _ Organic chemistry _ Khan Academy.9IYTqlVk_ZI.en.txt",1,1556,54.56,94.57,50.53,19.09,1556.00,10.48,79.05,56.36,14.52,8.48,0.64,6.88,0.90,0.00,0.06,6.04,8.74,13.37,9.06,9.00,8.61,0.26,16.71,2.44,2.06,0.64,5.91,2.63,1.35,0.45,0.90,0.00,0.19,0.51,10.41,0.00,0.00,0.00,0.00,5.46,1.22,0.58,1.29,0.45,1.74,1.22,1.74,1.67,0.06,0.00,0.00,0.00,0.00,0.00,0.00,12.28,8.93,0.90,1.93,0.84,0.00,1.48,13.17,2.31,19.28,2.89,13.30,2.89,0.84,0.19,0.00,0.00,0.00,0.00,0.77,0.00,0.51,0.00,0.26,0.00,4.69,0.00,0.00,0.13,0.26,0.00,0.00,0.06,0.00,3.98,0.00,0.26
20150103.Nickel-cadmium battery _ Redox reactions and electrochemistry _ Chemistry _ Khan Academy.tUvpwdqdLlI.en.txt,1,1736,50.28,96.62,9.34,35.85,1736.00,17.22,80.36,52.30,14.11,9.56,0.17,8.53,0.69,0.00,0.17,4.55,6.45,13.48,8.12,8.29,9.97,0.29,15.32,1.32,0.58,1.38,8.01,2.76,1.04,0.81,0.23,0.00,0.00,0.23,10.37,0.06,0.00,0.00,0.00,8.81,1.27,4.32,2.59,0.81,0.75,0.81,0.81,0.52,0.00,0.00,0.29,0.00,0.06,0.00,0.23,13.94,8.81,1.04,0.58,3.69,0.06,2.02,13.48,1.21,13.42,1.56,9.62,2.42,0.98,0.12,0.00,1.84,0.00,0.00,0.69,0.00,0.35,0.06,0.29,0.00,5.01,0.00,0.00,0.12,0.00,0.00,0.00,0.86,0.00,3.05,0.00,0.98
20150702.Capillary action and why we see a meniscus _ Chemistry _ Khan Academy.eQXGpturk3A.en.txt,1,1672,25.97,75.43,34.82,60.92,1672.00,16.15,84.15,63.70,18.78,7.12,1.32,1.73,3.89,0.00,0.18,11.66,8.43,11.36,11.30,9.33,9.51,0.84,17.46,3.77,2.39,1.91,0.54,1.85,1.97,1.91,0.06,0.00,0.06,0.00,7.78,0.00,0.06,0.00,0.00,11.06,0.90,1.56,2.03,3.65,1.26,4.37,2.03,1.26,0.54,0.24,2.27,0.18,0.12,0.00,1.97,6.28,1.85,0.36,2.33,1.73,0.00,2.15,13.10,2.33,14.11,1.97,9.39,2.87,0.42,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.18,0.30,0.00,3.83,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,3.71,0.00,0.00
20100721.Naming simple alkanes _ Organic chemistry _ Khan Academy.NRFPvLp3r3g.en.txt,1,1624,11.69,79.02,9.63,41.35,1624.00,8.62,81.77,58.62,19.58,9.73,3.33,3.33,2.71,0.00,0.37,9.85,5.79,8.74,13.18,8.31,10.04,1.05,20.69,2.77,1.97,1.35,9.85,4.31,1.23,1.05,0.18,0.00,0.00,0.00,9.73,0.00,0.06,0.00,0.06,9.91,1.54,1.05,2.16,3.82,1.48,3.33,2.83,0.86,1.79,0.06,0.06,0.06,0.00,0.00,0.00,4.99,3.51,0.80,0.31,0.80,0.00,0.55,17.06,2.46,7.14,1.29,3.63,2.16,0.43,0.06,0.00,0.06,0.00,0.00,0.25,0.00,0.06,0.12,0.06,0.00,5.79,0.00,0.00,0.12,0.00,0.00,0.00,0.06,0.00,5.60,0.00,0.00
20130702.Meta directors I _ Aromatic Compounds _ Organic chemistry _ Khan Academy.c547u94QRFU.en.txt,1,1861,44.34,88.03,28.68,23.25,1861.00,13.97,78.40,56.48,15.21,8.54,1.83,5.91,0.54,0.00,0.27,6.66,7.85,12.57,7.68,9.56,10.16,0.75,14.08,2.85,1.72,0.64,2.79,3.33,2.31,1.07,1.24,0.00,1.24,0.00,9.08,0.00,0.00,0.00,0.00,6.13,1.13,1.13,1.24,1.13,1.13,1.18,2.90,1.72,0.97,0.00,0.00,0.00,0.00,0.00,0.00,13.81,7.09,1.56,3.22,2.47,0.00,1.02,11.50,1.99,14.72,2.63,8.33,3.82,0.64,0.05,0.00,0.00,0.00,0.00,0.48,0.00,0.05,0.38,0.05,0.00,3.33,0.00,0.00,0.11,0.00,0.00,0.00,0.11,0.00,2.74,0.00,0.38
20140426.Steric number _ AP Chemistry _ Khan Academy.BM-My1AheLw.en.txt,1,1785,38.34,82.81,18.79,16.90,1785.00,16.08,74.06,54.01,14.79,7.23,1.40,4.43,1.29,0.00,0.11,7.56,5.77,13.22,7.00,9.58,12.32,0.39,14.17,1.62,2.02,0.84,4.99,2.91,1.74,0.56,1.18,0.00,0.00,0.95,7.34,0.00,0.00,0.00,0.00,6.33,1.29,0.90,1.23,1.23,1.06,1.79,1.06,0.84,0.22,0.00,0.50,0.22,0.00,0.00,0.28,7.68,4.71,1.34,0.84,0.90,0.00,0.78,12.21,2.58,12.44,2.46,6.39,3.64,0.39,0.17,0.00,0.00,0.00,0.00,0.28,0.00,0.06,0.22,0.00,0.00,3.75,0.00,0.00,0.11,0.06,0.00,0.00,0.17,0.00,3.36,0.00,0.06
20130626.Ortho-para directors II _ Aromatic Compounds _ Organic chemistry _ Khan Academy.KM_maukQebY.en.txt,1,1493,58.66,78.54,19.04,38.90,1493.00,21.63,79.04,54.19,13.46,5.63,1.00,3.35,1.07,0.00,0.20,7.84,8.98,12.59,7.64,7.77,9.98,0.60,12.99,4.09,3.08,1.07,0.54,3.01,2.34,1.54,0.80,0.00,0.07,0.60,6.76,0.00,0.00,0.00,0.00,11.05,2.88,4.35,1.61,1.74,0.67,1.67,3.48,0.74,2.48,0.00,0.13,0.00,0.13,0.00,0.00,7.57,4.29,0.94,0.94,1.61,0.07,0.20,10.31,1.54,11.79,2.55,6.16,3.35,0.80,0.20,0.07,0.74,0.00,0.00,0.20,0.00,0.13,0.00,0.07,0.00,2.61,0.00,0.00,0.13,0.00,0.00,0.00,0.07,0.00,2.34,0.00,0.07
20120718.nucleophilicity and basicity.Iit8p6xzfr8.en.txt,1,2318,35.86,64.96,17.17,68.13,2318.00,17.21,80.59,57.16,14.54,6.00,1.21,2.67,1.86,0.00,0.26,8.54,8.97,11.39,9.28,9.66,11.43,1.47,15.14,7.12,4.40,1.38,1.25,2.07,5.87,4.06,1.81,0.00,0.26,0.47,5.39,0.00,0.09,0.00,0.09,10.27,1.73,1.68,2.03,2.63,1.47,3.41,2.46,1.21,0.09,0.04,1.34,0.04,1.08,0.00,0.30,8.76,2.72,0.99,4.14,1.12,0.00,1.86,12.12,1.94,11.00,1.81,7.12,2.20,0.26,0.30,0.04,0.09,0.00,0.00,0.95,0.00,0.30,0.39,0.26,0.00,4.62,0.00,0.00,0.09,0.00,0.00,0.00,0.22,0.00,4.31,0.00,0.00
20120902.Formation of nitrate esters _ Organic chemistry _ Khan Academy._yvdb_0NGT8.en.txt,1,1033,45.70,84.53,14.37,53.04,1033.00,16.55,78.12,55.08,14.62,7.26,1.26,4.45,1.45,0.00,0.10,7.36,7.16,12.29,8.23,8.52,9.58,0.97,14.62,2.90,2.03,0.48,2.52,3.68,3.19,2.32,0.87,0.00,0.19,0.48,8.81,0.00,0.00,0.00,0.00,8.81,1.65,1.65,1.94,2.13,1.26,2.32,2.42,0.77,0.00,0.00,1.26,0.00,0.77,0.00,1.26,9.20,5.61,0.87,1.65,1.26,0.10,1.45,12.39,1.65,11.33,2.32,5.61,3.39,0.77,0.77,0.10,0.19,0.00,0.00,0.87,0.00,0.19,0.19,0.48,0.00,3.00,0.00,0.00,0.19,0.00,0.00,0.00,0.19,0.00,2.23,0.00,0.39
"20100726.Newman projections _ Alkanes, cycloalkanes, and functional groups _ Organic chemistry _ Khan Academy.IkmM4CPnqF0.en.txt",1,2703,25.88,70.81,38.44,44.76,2703.00,14.84,83.57,63.82,19.42,7.29,1.89,1.29,3.29,0.18,0.63,12.13,8.51,11.95,12.10,9.29,9.29,0.37,17.09,3.85,3.48,1.18,1.26,2.26,1.18,1.11,0.07,0.00,0.00,0.04,6.73,0.00,0.30,0.00,0.48,9.95,1.33,0.70,2.74,2.74,1.15,3.59,3.11,2.74,0.30,0.07,0.07,0.00,0.07,0.00,0.00,3.77,1.33,0.44,1.70,0.63,0.04,1.41,13.17,2.74,15.35,2.00,10.28,3.70,0.11,0.37,0.00,0.00,0.00,0.00,0.44,0.00,0.07,0.04,0.33,0.00,4.37,0.00,0.00,0.07,0.00,0.00,0.00,0.11,0.00,4.18,0.00,0.00
20101009.Aromatic Compounds and Huckel's Rule.RaBI3lAACKg.en.txt,1,1815,19.47,60.23,15.15,35.39,1815.00,15.04,78.35,58.35,18.62,5.34,1.32,0.88,2.15,0.06,0.94,13.28,4.90,11.35,11.46,9.70,8.60,0.88,16.80,2.20,2.70,1.54,6.89,3.53,0.88,0.72,0.17,0.06,0.00,0.00,6.28,0.00,0.55,0.00,0.66,10.96,1.10,0.72,2.26,4.13,0.77,4.52,4.52,2.15,0.88,0.11,0.06,0.00,0.00,0.00,0.06,4.35,1.10,0.44,2.37,0.44,0.11,1.65,12.18,1.87,10.19,1.60,6.89,1.71,0.55,0.22,0.11,0.00,0.00,0.00,0.39,0.00,0.00,0.11,0.11,0.11,3.86,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,3.69,0.00,0.06
20150710.Diels-Alder - stereochemistry of dienophile _ Organic chemistry _ Khan Academy.vXESvgGbSiw.en.txt,1,1716,58.96,93.42,60.22,29.67,1716.00,8.16,86.48,62.24,19.11,9.79,1.69,7.34,0.58,0.00,0.17,9.32,9.50,16.26,6.99,7.87,9.44,0.12,15.91,1.57,1.40,1.05,3.26,3.03,0.23,0.23,0.00,0.00,0.00,0.00,10.72,0.00,0.00,0.00,0.00,6.06,1.40,1.92,1.86,1.05,0.06,1.75,2.27,1.52,0.76,0.00,0.76,0.00,0.17,0.00,0.58,12.76,9.67,0.58,1.81,0.76,0.00,1.22,10.55,2.27,19.58,3.79,13.81,2.16,1.11,0.17,0.00,0.00,0.00,0.47,1.75,0.00,1.63,0.00,0.12,0.00,3.96,0.00,0.00,0.12,0.00,0.00,0.00,0.58,0.00,3.26,0.00,0.00
20101019.Aldehyde introduction _ Aldehydes and ketones _ Organic chemistry _ Khan Academy.oeyBfrx5RJY.en.txt,1,1360,20.03,85.69,12.82,46.06,1360.00,13.46,83.68,61.76,19.19,8.82,2.21,1.32,4.56,0.00,0.74,10.37,8.60,8.97,12.50,9.63,8.31,0.66,17.87,3.16,2.72,1.32,3.01,3.09,1.54,1.32,0.22,0.00,0.07,0.15,10.51,0.00,0.00,0.00,0.00,9.71,1.03,1.40,1.69,3.46,1.32,2.87,3.38,1.47,0.22,0.00,0.37,0.00,0.07,0.00,0.15,4.26,2.35,0.07,1.76,0.07,0.00,1.40,15.00,2.06,9.78,0.44,5.59,3.46,0.74,0.22,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,3.46,0.00,0.00
20100721.Correction - 2-propylheptane should never be the name! _ Organic chemistry _ Khan Academy.CFBKfgGTP98.en.txt,1,483,11.90,90.73,4.10,36.71,483.00,13.46,75.36,58.18,20.29,9.52,1.45,2.28,5.38,0.00,0.41,10.77,5.18,8.49,11.39,8.49,8.90,2.07,17.39,1.45,1.86,0.83,11.59,1.66,0.62,0.62,0.00,0.00,0.00,0.00,12.63,0.00,0.00,0.00,0.00,10.14,0.41,0.62,3.93,2.69,1.04,3.52,1.86,1.45,0.41,0.00,0.00,0.00,0.00,0.00,0.00,5.38,3.31,0.41,1.66,0.41,0.00,3.73,9.52,0.62,9.11,0.62,6.42,2.07,0.00,0.21,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.21,0.00,3.31,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,2.48,0.00,0.00
20140722.Chemical shift _ Spectroscopy _ Organic chemistry _ Khan Academy.y_sR3OyZUGo.en.txt,1,946,66.71,94.11,11.33,25.77,946.00,17.97,74.42,55.29,11.52,8.25,0.11,6.34,1.80,0.00,0.00,3.28,11.10,13.21,7.29,9.94,10.36,0.11,15.01,4.86,4.97,0.85,6.77,1.80,1.48,0.74,0.74,0.00,0.00,0.74,10.15,0.00,0.00,0.00,0.00,8.03,1.16,2.75,1.80,1.59,0.53,2.43,1.80,0.95,0.63,0.21,0.21,0.00,0.21,0.00,0.00,9.20,6.34,0.21,1.69,0.95,0.00,1.69,12.05,0.74,11.84,1.48,8.03,2.33,0.32,0.21,0.11,0.00,0.00,0.00,0.21,0.00,0.00,0.11,0.11,0.00,3.70,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,3.49,0.00,0.00
